slide:place@1664590594963|C23A31[3](1)411E13132[3]223732[3]021D12#U[3]C23#UF31[3]#L[6]311#L[6]F13#U[9]E32[3]#UF21#UC12#U[6]E23#UD33[3]#L[3]B31[3]#L[3]F12#U[3]D23#U[9]F32[3]#U[27]C21#R[3]811#U[9]E12#R[3]C23#U[6]F32[3]#D221#R[6]013#U[3]E32[3]#U[9]F21#L713#U[27]C33[3]#UE32[3]#UE21#R[3]813#U[3]D31[3]#U[3]E12#D321#R[6]012#U[9]F23#L[3]F33[3]#U[3]F32[3]#R[3]821#R[9]812#U[111]F21#UD13#RC33[3]#R[3]832[3]#U[3]F21#U[3]E13#U[9]D32[3]#U[3]C21#UD11#L[6]713#LB32[3]#U[15]C21#U[30]E12#L[3]723#U[81]F32[3]#D323#R[243]C31[3]#R[3]411#UC13#R[6]C32[3]#R[3]823#U[9]C32[3]#UD21#U[3]D13#R[9]432[3]#R[3]421#U[12]E11#LB13#U[3]F32[3]#UF22#RC23#D131[3]#R[33]C12#U[3]F23#R[3]831[3]#U[3]C13#UC31[3]#R[9]C12#D222#R[3]021#D013#R[9]832[3]#U[3]C23#RC31[3]#R[3]811#R[3]C12#R[9]C23#D[30]332[3]#L[90]321#U[6]E13#U[3]F32[3]#UC23#RC31[3]#D[3]212#L[3]323#U[9]F31[3]#R[27]811#U[3]D13#U[3]C32[3]#UC23#L[3]F31[3]#U[6]F12#RC22#RC23#R[3]C31[3]|place@1664590594964
slide:place@1664590594987|B23331[3]411512923831[3]F13E32[3]023#U[3]F32[3]#U[9]C21#U[3]F13#R[3]431[3]#UE12#UE21#UD12#R[15]023#L733[3]#U[6]F32[3]#U[9]E21#L[27]F12#U[6]D21#LF13#U[9]F31[3]#LF12#L[3]323#U[3]C33[3]#UD32[3]#U[3]E21#L[3]F13#U[3]F32[3]#U[9]C21#R[27]413#U[3]C32[3]#R[81]421#U[6]D11#U[9]F13#UD32[3]#U[3]C23#UC31[3]#L[9]312#D[3]121#D[9]012#UC23#L[6]331[3]#U[3]E12#UC23#LF33[3]#UF31[3]#D[3]212#UE21#U[3]E13#L[3]F32[3]#UE21#UF12#R[3]823#U[12]E33[3]#R[30]832[3]#U[9]D21#R[3]C12#U[3]D23#UF31[3]#L[3]F12#U[3]F23#U[12]C31[3]#D012#R[30]423#R[81]831[3]#L311#D[255]312#R[27]C23#D[3]033[3]#R[3]031[3]#UE12#U[3]D21#R[6]013#R[3]832[3]#U[3]D23#U[9]D32[3]#D221#R[12]813#U[3]C31[3]#U[3]C12#RC21#L[3]B12#U[3]D23#D032[3]#UE23#R[3]C31[3]#U[3]C13#R[3]832[3]#U[9]C21#U[27]D12#R[6]421#D[3]113#L[3]332[3]#U[87]E23#U[18]C31[3]#UD11#D313#L[3]332[3]#U[3]F21#D213#R[30]032[3]#UC23#UC32[3]#U[3]C21#U[3]C11#U[3]E13#U[6]E32[3]#U[12]C22#R[9]821#U[9]D13#LF32[3]#U[30]F21#D113#R[81]C32[3]#U[243]C23#UC31[3]#R[729]413#U[3]C32[3]#UC21#U[3]C11#U[3]C12#R[3]C23#U[3]D31[3]#U[3]D13#L[15]B32[3]#L[3]B21#U[27]F12#R[3]C23#U[3]C31[3]#RC13#U[6]D32[3]#D021#R[12]013#R[30]C32[3]#R[3]023#U[9]D32[3]#UF21#R[3]C13#U[9]C32[3]#RC21#UC13#R[3]831[3]#U[3]D12#R[3]C21#R[3]C13#L[3]F32[3]#U[9]D22#D[27]123#R[87]031[3]#D[3]111#U[3]C13#R[3]832[3]#R[3]023#R[3]C31[3]#U[12]C12#R[9]823#D031[3]#UE12#R[3]C22#R[12]021#UC13#R[27]C32[3]#D[3]021#R[6]013#UC33[3]#R[9]832[3]#UC21#UC13#L[12]F31[3]#U[30]D12#D023#R[81]831[3]#D[3]012#UC22#R[249]C23#U[9]C31[3]#UD12#R[3]821#D013#UC31[3]#U[3]C12#R[3]023|place@1664590594987
slide:place@1664590594987|E21F13533[3]831[3]A12921112723632[3]#R[6]823#R[3]031[3]#U[3]F11#U[3]C12#UC23#R[12]C33[3]#D[3]032[3]#UD21#UD12#U[6]C23#U[3]D31[3]#UF12#U[3]E23#R[12]431[3]#R[9]012#U[27]F23#R[3]831[3]#U[3]D11#R412#R[3]C23#R[9]831[3]#U[6]F13#UD32[3]#UD21#R812#UD23#UD33[3]#R[6]831[3]#R[3]812#U[12]F23#U[27]F32[3]#U[81]C21#U[3]E13#U[3]E31[3]#U[3]D12#LB21#U[9]F13#U[30]D32[3]#R[3]821#UF13#R[6]832[3]#U[3]C23#U[9]D32[3]#L[3]F21#R[3]C13#R[3]C31[3]#R[3]C12#U[12]E21#R[3]812#U[9]E23#U[27]D32[3]#R[81]421#R[246]413#U[3]E31[3]#R[6]013#UE32[3]#U[3]C22#U[3]E23#R[9]C31[3]#U[27]C13#U[3]F31[3]#R412#U[3]D21#UD12#R[12]823#U[3]E31[3]#R[6]413#U[3]C32[3]#UD22#UD21#R[3]C13#R[9]432[3]#D[27]121#R[84]813#D[3]033[3]#D[3]232[3]#R[12]C21#UE12#U[3]C21#R[6]413#U[3]D33[3]#D031[3]#UE12#R[12]421#U[6]C12#LB23#U[9]F33[3]#R[27]431[3]#U[6]D12#UF21#R[3]013#D132[3]#UE22#R[3]423#U[3]C31[3]#R[3]C13#R[3]832[3]#U[9]D21#U[3]D12#D021#D013#U[3]C33[3]#LB32[3]#U[12]C21#L[30]F11#U[3]D13#U[12]C32[3]#L[30]323#U[3]E31[3]#L[81]F12#D222#L[6]723#RC31[3]#U[9]D11#UC12#UE23#R[6]C31[3]#U[3]C12#D323#L[3]B32[3]#U[246]D23#D[729]131[3]#L[3]313#U[3]F31[3]#L[3]B12#U[21]E23#RC32[3]#D221#R[30]011#U[3]C12#U[9]C23#U[3]C31[3]#R812#U[6]D23#D031[3]#R[9]813#R[30]032[3]#U[84]E23#U[3]E31[3]#R[6]C12#D021#D012#R[12]823#U[3]C33[3]#R[3]C31[3]#U[3]E12#R[3]421#R[3]413#LB32[3]#U[27]C22#R[81]021#U[246]E13#D031[3]#R[6](1)812#U[9]C23#D032[3]#LF23#U[6]E31[3]#R[3]411#UD13#U[3]C32[3]#UC23#L[12]732[3]#D[12]221#R[30]413#R[9]832[3]#UD21#UC11#U[3]D12#U[3]C23#U[3]D32[3]#U[3]D21#D013#D033[3]|place@1664590594988
slide:place@1664590594988|323531[3]113A31[3]212821713F32[3]023#U[3]E32[3]#UE21#U[6]C11#R[3]C12#U[9]D23#U[3]E31[3]#U[3]C13#LF32[3]#U[9]C21#U[9]E13#U[3]C32[3]#LB22#U[6]D21#UE13#U[3]F31[3]#L[3]B13#U[9]C32[3]#R[30]C23#U[3]D31[3]#UC12#D023#UC32[3]#U[6]D21#U[3]C12#L[9]F23#U[12]E31[3]#R[27]C11#UE12#R[84]823#U[3]C33[3]#UD31[3]#UE12#UC22#L[6]B21#R[3]013#R[3]C31[3]#U[9]C12#UE23#R[30]433[3]#R[3]832[3]#D221#R[12]813#D[3]032[3]#R021#UF13#U[6]E31[3]#D012#UC22#R[3]823#U[9]C31[3]#U[6]C13#UD32[3]#U[3]D21#U[3]C13#UD32[3]#D021#R[15]411#U[30]C13#L732[3]#U[3]F21#L[3]B13#D[81]332[3]#D122#L[6]723#D[9]231[3]#L[27]B12#D[3]323#R[6]C31[3]#R[9]C13#U[3]F31[3]#UC12#L323#U[243]F31[3]#U[3]F12#U[9]F23#U[3]F31[3]#U[3]F12#RC23#R[3]C31[3]#R[3]C12|place@1664590594988
slide:place@1664590594988|523A31[3]713D32[3]C21211112923431[3]#U[3]C12#D[3]023#R[3]431[3]#R813#D[6]032[3]#D[3]121#R[12]C12#UC23#D[3]332[3]#UC23#U[6]D31[3]#LB11#U[12]F13#UD32[3]#L[30]F23#UD32[3]#D121#L[6]B13#D[9]332[3]#L[6]721#RC11#R[9]413#UD32[3]#U[3]C23#U[3]F31[3]#RC12#U[6]F22#U[3]D21#R[12]C13#R[27]832[3]#U[81]C21#R[3]C13#U[3]C32[3]#R[3]423#UD31[3]#U[3]F11#U[12]F12#LF23#U[27]D32[3]#L[3]B21#L[9]713#U[3]F32[3]#U[6]C23#R831[3]#U[3]F13#RC31[3]#R[3]812#U[3]C23#U[6]D32[3]#UE21#R[9]812#LB21#U[33]C13#U[3]E31[3]#L712#R823#U[96]D32[3]#R[3]421#U[12]D13#UD33[3]#R[3]831[3]#UF12#L[9]B21#U[30]F12#U[3]D23#U[3]F33[3]#UE31[3]#R812#U[6]F22#D023#R[3]031[3]#R[9]012#R[3]C21#D113#R[3]033[3]#U[3]D32[3]#R[3]C21#D111#D[3]012#L723#U[9]E32[3]#U[27]F23#D231[3]#U[3]E13#R[93]C31[3]#R[3]C12#LB22#U[27]F23#RC31[3]#D[3]111#R[249]C13#R[12]432[3]#UD22#U[3]D23#D031[3]#R[3]C12#R[3]C23#UC31[3]#R[3]C11#D[12]112#R[27]023#U[81]C32[3]#R[3]C21#R[6]C13#U[9]D31[3]#L[3]B13#D[3]032[3]#R[246]C23#D[6]031[3]#UE12#UC22#U[3]D21#R[21]013#R[3]433[3]#D231[3]#UC12#LB21#U[6]F12#U[9]F23#U[9]C32[3]#R[27]423#UC31[3]#UC11#R[735]412#R[3]423#U[9]E32[3]#U[27]D23#U[3]D31[3]#R[84]813#U[3]D32[3]#R[15]421#D112#R[27]C21#R[3]813#R832[3]#D[3]021#R[3]013#R[12]433[3]#UD31[3]#UC12#R[3]421#U[9]C12#U[27]E23#D033[3]#R[81]031[3]#U[6]C12#U[6]D21#L[9]B13#R832[3]#U[9]D21#LB12#U[246]D23#UE33[3]#U[3]F32[3]#R[3]821#U[12]D13#L[27]B32[3]#U[9]E21#U[3]F11#UC13#R[3]C32[3]#U[3]F21#U[6]D13#UF32[3]#R822#R[3]C21#U[3]E13#U[9]F33[3]#L[30]732[3]#U[3]D21#R[9]413#U[3]C31[3]#LB12#U[3]C23#U[3]F31[3]#RC12#R[3]C22#U[3]C21#U[9]F13#UF32[3]#R[3]821#U[3]E13#R[3]831[3]#R[3]C13#RC32[3]#U[6]E22#U[9]D23#R[30]831[3]#R[90]812#R821#U[27]D13#R[6]C33[3]#U[3]E31[3]#U[3]D12#R[12]C22#R[3]421#UD13#U[3]C31[3]#UD12#RC23#R[3]833[3]#D131[3]#R[12]812#R[30]821#U[81]C12#R[246]423#L[729]731[3]#U[2187]D12#R823#U[6]D31[3]#U[3]D13#D032[3]#R[12]C21#R[12]412#LB23#U[27]F31[3]#R[81]813#R[6]432[3]#R[3]C21#R[3]C12#U[6]D23#U[9]F31[3]#UC13#UF32[3]#L[6]723#U[6]C32[3]#UC21#D111#UF12#R[9]C23#R[27]C32[3]#R[3]C23#UC31[3]#U[3]C11#U[3]C13#U[3]D32[3]#UC23#U[3]D31[3]#U[3]D12#R[3]C23#R[3]C32[3]#U[21]F21#D112#UC21#RC13#R[3]C31[3]#L[3]F12#U[9]C23#R[30]C31[3]#UC12#L[3]F23#U[3]C33[3]|place@1664590594988
slide:place@1664590594988|612223E31[3]A13C32[3]F22721413D33[3]#R[6]431[3]#U[3]E12#U[3]C21#R[9]C13#R[3]C32[3]#U[3]E21#UE13#R[6]C32[3]#R[3]821#U[9]D13#D232[3]#R[30]423#R[3]C32[3]#R421#D[3]011#UD12#R[3]823#R[9]C33[3]#U[3]C32[3]#UE21#R[6]813#U[6]C31[3]#L712#U[12]C21#UC13#U[3]F32[3]#R[3]823#U[3]D31[3]#UE12#U[3]D22#RC23#U[9]E31[3]#U[3]D11#U[3]E13#U[3]D32[3]#UC23#U[3]E32[3]#R[36]421#L311#U[30]F13#U[3]F32[3]#R[81]421#U[9]E13#UC32[3]#UC22#R[3]C21#D213#L[6]733[3]#U[3]D31[3]#R[9]812#R[3]823#L732[3]#U[9]F21#UD13#L[12]F31[3]#UF12#D223#R[6]031[3]#U[6]E12#U[3]D23#R[3]C31[3]#R[3]C12#U[9]D22#L[27]F21#U[3]F13#R[3]C32[3]#U[12]F21#R[27]413#U[81]E32[3]#D023#R[243]431[3]#D113#U[3]D32[3]#R[9]421#R[9]013#U[30]C32[3]#UF21#R812#U[3]C23#U[12]E31[3]#R413#D131[3]#LF12#D[87]021#UF12#D[3]323#UE33[3]#R[12]C32[3]#R[30]821#R[6]813#UD31[3]#U[3]C12#U[3]C23#R[18]C32[3]#D[3]121#UE13#UC32[3]#U[3]D21#R[6]413#D032[3]#UD21#D011#R[15]813#UC32[3]#UC23#R[6]C31[3]#UC12#R[3]C23#U[3]C32[3]#R[3]C21#R[9]C12#U[3]C21#R[27]C13#D[3]232[3]#R[30]C21#U[3]D13#LF32[3]#U[87]E23#U[243]F31[3]#R[729]C11#R[3]412#U[18]F23#R[3]C33[3]#UC32[3]#U[3]D21#R[3]812#U[9]D21#U[27]C13#R[3]432[3]#D023#R[6]831[3]#R[9]813#R[27]831[3]#U[87]F12#U[6]C21#UF12#UD23#U[3]E33[3]#R[3]831[3]#R[3]812#UD23#R[9]C31[3]#LB12#D[3]021#R[3]012#UC23#L[12]333[3]#U[27]D31[3]#D[81]112#L[246]322#UE23#U[3]F31[3]#R[3]813#R[3]032[3]#U[3]D21#R[12]012#U[3]C23#U[9]C31[3]#U[3]C11#U[3]C13#R832[3]#R[6]823#R[6]831[3]#U[9]F12#D223#UC31[3]#U[3]C12#U[9]D21#D012#L[6]F23#U[3]E33[3]#U[27]F32[3]#R[3]821#R[12]813#L[3]F32[3]#R821#U[33]F11#D112#UE23#R[3]C32[3]#RC21|place@1664590594989
slide:place@1664590594989|D13332[3]222421513F33[3]B31[3]912822#L[6]B23#UE31[3]#U[6]C12#U[3]C23#U[12]E31[3]#R413#U[3]C32[3]#U[3]F21#R[9]412#UD23#R[27]C31[3]#D311#U[3]F12#U[3]D23#R[3]431[3]#U[3]D13#R[3]C32[3]#U[12]E23#U[3]D31[3]#U[3]C12#UE21#LB12#D323#R[9]431[3]#R[6]012#D[6]223#R[3]031[3]#R[9]013#D[27]132[3]#U[3]D23#R[81]432[3]#R421#U[3]D12#R[3]023#R[3]431[3]#D011#U[3]C12#L[3]B23#U[12]E32[3]#U[30]E23#R[3]431[3]#R[3]012#U[9]C21#D113#R[3]832[3]#D223#U[3]E31[3]#R[3]C12#RC21#U[9]C13#U[6]F32[3]#U[3]C21#UC13#U[3]C33[3]#U[3]D32[3]#U[9]E21#U[3]C12#R823#R[3]831[3]#R[3]C13#D231[3]#L[30]712#U[6]D23#R[9]831[3]#L312#U[12]E23#U[27]C32[3]#U[3]C21#D312#R[81]C21#UC13#UC32[3]#R[246]421#U[3]D13#R[6]032[3]#R[9]021#U[3]D13#UD31[3]#R[3]C12#U[12]E23#R[27]833[3]#U[84]E31[3]#U[9]F12#R[30]421#U[3]C12#UC23#UC33[3]#D[3]032[3]#D[3]021#L[9]F13#D[3]332[3]#R[6]C21#UC11#UC13#R[3]032[3]#R[3]823#U[12]D31[3]#R[27]812#U[6]D22#U[3]D23#D031[3]#R[9]811#R[3]413#D032[3]#D022#R[6]C21#UC13#L[3]F32[3]#U[12]D23#D[27]131[3]#R[84]011#U[6]D13#R[249]032[3]#D122#L323#U[741]D31[3]#L[6]B11#D[3]012#U[3]C23#U[3]D31[3]#U[9]F13#D232[3]#L[27]F21#U[90]D12#R[3]023#R831[3]#UE13#R[3]C32[3]#UC21#LF13#U[6]C32[3]#R821#D012#R[3]423#U[3]C33[3]#RC31[3]#R[3]C12#R[9]C22#R[3]C21#U[30]E13#RC33[3]#R[3]C31[3]#R[3]C12#D[3]022#R[12]821#R[9]C13#D[3]032[3]#R[27]021#U[84]E13#D133[3]#UC31[3]#L[12]712#U[3]D21#L[3]F12#D[3]123#R[9]031[3]#U[27]D12#D023#R[9]C32[3]#R[3]021#L713#U[3]E32[3]#R[3]C21#UC13#U[3]C33[3]#D[3]032[3]#R[9]C21|place@1664590594989
slide:place@1664590594989|023731[3]212C21413B32[3]F21D13A32[3]#U[3]E21#U[3]C13#R[3]431[3]#R[3]413#L332[3]#U[9]F21#R812#U[3]F23#R[3]833[3]#UC32[3]#U[3]D21#D[3]012#UC23#L[3]F31[3]#D[9]312#D123#R[6]031[3]#U[6]E13#U[9]D32[3]#R[33]821#R[3]012#U[3]D21#LB13#U[12]C32[3]#U[27]D23#R431[3]#U[84]E12#U[3]F21#UC13#U[3]D33[3]#R[9]432[3]#U[9]D21#R412#U[9]C21#UC13#U[3]D31[3]#U[3]D12#U[3]C23#UF33[3]#U[3]D32[3]#D021#R[12]013#U[3]F31[3]#R[6]412#R[9]C21#D[27]012#L323#U[3]C32[3]#U[30]E23#R[3]831[3]#D213#UE32[3]#R[84]021#U[12]E11#R[252]813#UE32[3]#R[6]C22#U[9]C23#UE31[3]#UF13#D031[3]#R[30]812#U[3]C21#UE13#U[3]E32[3]#U[3]D23#R[12]032[3]#R[6]421#R[9]C12#U[3]E23#UE31[3]#UC11#R[30]012#UE23#R[6]C31[3]#UC12#R423#R[6]C31[3]#U[12]E12#R[3]823#R[3]031[3]#D112#R[3]023#R[3]831[3]#U[3]D12#R[9]C23#U[27]D32[3]#UE21#R[87]013#U[9]C33[3]#UE32[3]#UD21#UC11#R[3]812#U[3]C23#D033[3]#R[3]032[3]#R[12]421#R[12]C13#U[27]C31[3]#U[3]E12#U[3]C22#R423#U[3]C31[3]#UE11#UC12#U[3]C23#R[18]C32[3]#D[3]023#R[3]C31[3]#D[9]112#R[27]021#U[84]E13#R[3]031[3]#D212#UC23#R[3]031[3]#U[3]E12#R[6]023#R[9]032[3]#D021#R[3]013#U[9]D33[3]#R[30]C31[3]#D[81]212#R[243]023#R[3]431[3]#U[732]D12#R[6]422#UE23#U[3]E31[3]#R[6]413#LF31[3]#U[21]F12#U[27]C22#LB21#R[3]813#LF31[3]#U[6]C12#U[3]F23#UF31[3]#RC13#RC32[3]#R[3]C21#U[3]E13#R[9]432[3]#L[3]F23#U[9]D32[3]#R[30]821#U[87]F13#R[243]831[3]#UE12#UC21#R813#R[3]432[3]#U[6]D21#UC13#UD32[3]#R[6]421#U[12]D12#U[27]D23#U[3]C32[3]#UC23#RC31[3]#D013#UE31[3]#U[3]E12#L[15]321#U[12]E13#U[3]F32[3]#UD23#L[3]731[3]#U[3]E12#R823#R[3]C31[3]#U[9]E12#U[27]D21#R[84]813#R[6]432[3]#R[6]823#D132[3]#D[3]121#R[9]412#UC21#UC13#U[3]C33[3]#U[3]C32[3]#U[9]D21#R[27]C13#RC31[3]#U[6]D12#R[3]C21#D113#L[6]F32[3]#U[3]F22#L[18]B21#U[27]F13#U[3]C33[3]#R[3]431[3]#U[3]F12#R[3]821#UD12#D023#R[6]C31[3]#U[3]D12#R[3]C23#L[3]F31[3]#U[3]F12#R[9]C23#UC31[3]|place@1664590594989
slide:place@1664590594990|D13132[3]021812523A31[3]B13732[3]F22#UE23#U[9]D31[3]#R[3]413#R[6]831[3]#U[9]D12#UF22#UC21#R813#R[3]432[3]#U[6]E23#LF31[3]#U[9]D11#L[30]F12#U[6]E23#U[3]F32[3]#R023#U[15]F31[3]#U[3]E12#LF21#U[9]C13#R[27]C31[3]#R[84]C12#U[3]F23#UD31[3]#U[3]E13#UD32[3]#R[6]C23#UF32[3]#U[6]D21#U[18]C13#D231[3]#UF12#R[30]023#UC32[3]#UE21#UC12#R[9]823#R[3]431[3]#U[9]F11#UC13#UE32[3]#UE22#R[9]821#U[3]E13#UD31[3]#R[3]812#R[3]423#U[12]D31[3]#UD13#U[3]C32[3]#U[9]C22#R[27]C23#U[3]C31[3]#L[3]F12#L[3]723#U[81]E31[3]#L[243]B11#UE12#UF23#UF31[3]#R[6]013#D[3]032[3]#R[9]023#R[21]032[3]#LB21#U[30]D12#U[3]E21#UC13#L[9]F32[3]#R823#R[3]831[3]#U[3]E13#U[3]D31[3]#UD12#R[3]421#UC12#UD23#U[3]C33[3]#U[6]C31[3]#R[9]812#R[27]422#U[81]D21#D[3]213#R[12]832[3]#UD23#UD31[3]#U[3]D12#U[3]D23#R[33]C31[3]#U[12]C13#RC31[3]#LB12#U[3]E22#L[3]F23#UF31[3]#U[3]F13#U[3]E32[3]#L[12]F21#UD13#R[3]C31[3]#R[3]C12#D[9]021#L[30]313#D[81]232[3]#R[243]021#R[732]812#UD23#U[3]C31[3]#R[3]013#U[3]D32[3]#R[3]C21#U[9]E12#U[27]C23#LF32[3]#U[6]C23#U[3]F31[3]#U[3]D13#UC32[3]#R[12]821#D[3]011#UC12#U[3]C23#U[3]C32[3]#R[3]C21#U[9]D13#D[27]031[3]#R[6]412#U[3]E23#U[87]D31[3]#U[9]C12#D223#R[3]031[3]#R[3]C13#U[9]D32[3]#UC22#L[3]B23#L[3]331[3]#U[6]E11#D313#R[27]832[3]#U[3]C23#U[3]D31[3]#UF12#D022#UD21#L[12]713#U[9]F32[3]#RC23|place@1664590594990
slide:place@1664590594990|F32[3]021112D23531[3]811612923433[3]#UE32[3]#UF21#L[9]B11#L[3]713#D[9]332[3]#L[3]723#UC31[3]#RC12#U[6]C21#D[3]213#RC32[3]#U[3]C23#R[9]C32[3]#UC21#UC13#U[3]D32[3]#R[3]C21#U[3]D13#UC32[3]#UC21#R[6]813#U[6]E32[3]#R[9]C21#U[3]D11#L712#U[42]D23#U[30]D33[3]#U[9]F31[3]#L712#U[81]F21#U[3]E13#U[3]D32[3]#L[3]722#U[3]D21#R413#U[6]F31[3]#R413#D[6]232[3]#U[3]F21#R[21]413#UC32[3]#UD21#UC12#U[3]C23#R[3]C32[3]#R[9]421#U[33]D13#U[3]F32[3]#RC23#R[3]831[3]#U[3]C12#R[3]821#R[9]813#R[30]C31[3]#D[81]313#R[246]832[3]#R[3]421#U[9]D13#U[3]E32[3]#UE22#L723#U[9]D31[3]#U[9]E13#R[27]C32[3]#UE21#R[3]C13#UE32[3]#U[6]D21#R411#UC13#R[3]C32[3]#R[3]C22#L[3]F21#U[9]D13#L[27]732[3]#U[6]E21#U[3]E13#RC32[3]#U[12]F21#UC13#UC32[3]#RC23#UC31[3]#R[6]413#D[3]132[3]#UC21#UC13#U[3]C32[3]#R[9]C21#U[6]D13#U[3]C31[3]#D012#R[9]822#D[30]023#R[81]831[3]#U[3]C13#U[3]D31[3]#R[12]C12#UC22#D[3]023#UC31[3]#U[3]C12#R[3]021#U[3]C13|place@1664590594990
slide:place@1664590594990|813332[3]F22D21713533[3]C31[3]112023#UE32[3]#U[6]F21#U[6]C13#UE31[3]#L[3]712#U[3]E22#U[9]F23#R[3]431[3]#U[3]D11#R[9]013#R[3]C32[3]#UE21#UE12#U[3]D23#U[3]C32[3]#UD21#U[3]C13#UE33[3]#R[3]C32[3]#U[3]D21#R811#U[3]D12#R[12]C23#D031[3]#R[30]412#R[3]023#U[3]D31[3]#R[12]C12#D023#R[3]833[3]#U[3]E32[3]#U[9]D21#R[3]813#R[3]032[3]#D[3]021#R[3]012#U[9]C21#R[30]013#U[84]D31[3]#R[9]C12#D023#R[30]833[3]#U[3]E32[3]#U[3]D21#UE11#U[3]D13#D032[3]#R[6]422#U[9]C21#R[3]813#U[3]E32[3]#LF23#U[30]E31[3]#L[3]313#U[84]D31[3]#U[6]E12#U[18]D21#L[243]B13#U[30]E32[3]#UC21#LF13#U[3]C32[3]#UF23#UE32[3]#U[3]D21#R[9]C11#U[3]C13#UC32[3]#L[9]723#U[6]E32[3]#U[9]C21#L[27]B13#U[81]F32[3]#UE21#R413#R[6]432[3]#R[3]421#R[9]411#R[3]413#D132[3]#R023#UC32[3]#R[3]021#D011#R[3]C12#U[3]D23#D033[3]#R[6]C32[3]#U[3]D21#R[3]813#D[9]132[3]#L[30]B21#D[3]312#R423#U[12]C31[3]#R[9]C11#U[27]C12#R[3]423#U[6]C31[3]#L[3]712#U[3]E23#RC32[3]#R[3]823#LB31[3]#U[9]F12#L[3]F21#U[3]E13#R[6]832[3]#RC23#RC31[3]#U[3]C13#U[9]C31[3]#L[3]B12#U[12]C21#U[27]E13#R[3]832[3]#R[3]C22#D[81]121#L[243]B13#U[732]D32[3]#R[3]C23#U[3]E31[3]#R[9]C13#UD31[3]#R[3]C12#U[3]D23#R[9]C31[3]#D[3]012#L[30]B21#R013#U[87]C32[3]#U[6]E23#L[12]F31[3]#U[27]C12#UE21#UC13#L[6]B32[3]#U[6]F23#U[9]E32[3]#UF21#UF12#U[3]F23#R[3]831[3]#D111#R[3]013#UC32[3]#U[3]D23#L[9]B31[3]#U[12]E12#U[3]F21#UF12#U[3]F23#R[3]832[3]#U[9]C21#U[27]F13#R[3]831[3]#U[27]C12#D223#R[12]831[3]#D013#L[3]732[3]#D[12]223#R[81]031[3]#R[246]C12#U[3]F21#UD12#RC23#U[3]C33[3]#U[3]D32[3]#RC21#U[6]D12#R[9]821#R[30]813#U[81]F32[3]#U[3]C23#U[3]F31[3]#D212#UC23#RC31[3]#U[3]C12#U[9]C21#L[3]B13#U[9]E31[3]#R[6]C12#R[3]823#U[3]C33[3]#RC31[3]#R[3]C12#U[12]C21#RC13#L[3]F32[3]#D[6]021#D[3]013#R[36]C32[3]#D022#D[3]021#R[12]813#UC31[3]#U[3]C12#UC23#U[3]C33[3]#R[3]032[3]#R[9]021#U[30]C13#R[3]031[3]#R[27]C12#U[3]E22#RC21#R[3](1)C13#U[3]E31[3]#R[3]C12#R[3]C23#U[9]E31[3]#R[3]C12#R[3]C23#L[3]F31[3]#D[3]013#L[9]F32[3]#U[81]D21#R[3]C13#U[3]C32[3]#U[3]C22|place@1664590594991
